search_term,month,search_index
climbing school,2020-02,10
climbing school,2020-03,8
climbing school,2020-04,6
climbing school,2020-05,7
climbing school,2020-06,7
climbing school,2020-07,8
climbing school,2020-08,8
climbing school,2020-09,9
climbing school,2020-10,8
climbing school,2020-11,8
climbing school,2020-12,6
climbing school,2021-01,7
climbing school,2021-02,7
climbing school,2021-03,8
climbing school,2021-04,8
climbing school,2021-05,9
climbing school,2021-06,8
climbing school,2021-07,9
climbing school,2021-08,10
climbing school,2021-09,9
climbing school,2021-10,8
climbing school,2021-11,9
climbing school,2021-12,8
climbing school,2022-01,11
climbing school,2022-02,11
climbing school,2022-03,12
climbing school,2022-04,11
climbing school,2022-05,11
climbing school,2022-06,11
climbing school,2022-07,10
climbing school,2022-08,10
climbing school,2022-09,12
climbing school,2022-10,10
climbing school,2022-11,11
climbing school,2022-12,9
climbing school,2023-01,12
climbing school,2023-02,11
climbing school,2023-03,12
climbing school,2023-04,10
climbing school,2023-05,10
climbing school,2023-06,9
climbing school,2023-07,9
climbing school,2023-08,9
climbing school,2023-09,11
climbing school,2023-10,10
climbing school,2023-11,10
climbing school,2023-12,9
climbing school,2024-01,10
climbing school,2024-02,12
climbing school,2024-03,11
climbing school,2024-04,11
climbing school,2024-05,11
climbing school,2024-06,9
climbing school,2024-07,10
climbing school,2024-08,100
climbing school,2024-09,12
climbing school,2024-10,11
climbing school,2024-11,10
climbing school,2024-12,10
climbing gym,2015-01,67
climbing gym,2015-02,56
climbing gym,2015-03,55
climbing gym,2015-04,54
climbing gym,2015-05,54
climbing gym,2015-06,54
climbing gym,2015-07,57
climbing gym,2015-08,58
climbing gym,2015-09,56
climbing gym,2015-10,51
climbing gym,2015-11,53
climbing gym,2015-12,59
climbing gym,2016-01,65
climbing gym,2016-02,59
climbing gym,2016-03,59
climbing gym,2016-04,55
climbing gym,2016-05,61
climbing gym,2016-06,57
climbing gym,2016-07,66
climbing gym,2016-08,57
climbing gym,2016-09,59
climbing gym,2016-10,58
climbing gym,2016-11,59
climbing gym,2016-12,65
climbing gym,2017-01,65
climbing gym,2017-02,64
climbing gym,2017-03,68
climbing gym,2017-04,63
climbing gym,2017-05,61
climbing gym,2017-06,61
climbing gym,2017-07,66
climbing gym,2017-08,60
climbing gym,2017-09,61
climbing gym,2017-10,65
climbing gym,2017-11,66
climbing gym,2017-12,67
climbing gym,2018-01,75
climbing gym,2018-02,64
climbing gym,2018-03,65
climbing gym,2018-04,59
climbing gym,2018-05,58
climbing gym,2018-06,62
climbing gym,2018-07,66
climbing gym,2018-08,67
climbing gym,2018-09,63
climbing gym,2018-10,57
climbing gym,2018-11,72
climbing gym,2018-12,75
climbing gym,2019-01,82
climbing gym,2019-02,80
climbing gym,2019-03,91
climbing gym,2019-04,78
climbing gym,2019-05,71
climbing gym,2019-06,80
climbing gym,2019-07,78
climbing gym,2019-08,81
climbing gym,2019-09,72
climbing gym,2019-10,65
climbing gym,2019-11,82
climbing gym,2019-12,95
climbing gym,2020-01,88
climbing gym,2020-02,83
climbing gym,2020-03,49
climbing gym,2020-04,27
climbing gym,2020-05,32
climbing gym,2020-06,45
climbing gym,2020-07,43
climbing gym,2020-08,43
climbing gym,2020-09,47
climbing gym,2020-10,44
climbing gym,2020-11,44
climbing gym,2020-12,43
climbing gym,2021-01,42
climbing gym,2021-02,44
climbing gym,2021-03,46
climbing gym,2021-04,45
climbing gym,2021-05,49
climbing gym,2021-06,60
climbing gym,2021-07,59
climbing gym,2021-08,62
climbing gym,2021-09,56
climbing gym,2021-10,60
climbing gym,2021-11,66
climbing gym,2021-12,68
climbing gym,2022-01,75
climbing gym,2022-02,74
climbing gym,2022-03,73
climbing gym,2022-04,73
climbing gym,2022-05,68
climbing gym,2022-06,72
climbing gym,2022-07,76
climbing gym,2022-08,76
climbing gym,2022-09,70
climbing gym,2022-10,72
climbing gym,2022-11,75
climbing gym,2022-12,80
climbing gym,2023-01,92
climbing gym,2023-02,86
climbing gym,2023-03,76
climbing gym,2023-04,79
climbing gym,2023-05,65
climbing gym,2023-06,76
climbing gym,2023-07,81
climbing gym,2023-08,78
climbing gym,2023-09,72
climbing gym,2023-10,65
climbing gym,2023-11,80
climbing gym,2023-12,86
climbing gym,2024-01,87
climbing gym,2024-02,81
climbing gym,2024-03,79
climbing gym,2024-04,82
climbing gym,2024-05,73
climbing gym,2024-06,78
climbing gym,2024-07,83
climbing gym,2024-08,100
climbing gym,2024-09,76
climbing gym,2024-10,73
climbing gym,2024-11,87
climbing gym,2024-12,91
climbing instructor,2015-01,64
climbing instructor,2015-02,62
climbing instructor,2015-03,75
climbing instructor,2015-04,66
climbing instructor,2015-05,45
climbing instructor,2015-06,75
climbing instructor,2015-07,69
climbing instructor,2015-08,53
climbing instructor,2015-09,63
climbing instructor,2015-10,54
climbing instructor,2015-11,69
climbing instructor,2015-12,41
climbing instructor,2016-01,50
climbing instructor,2016-02,66
climbing instructor,2016-03,100
climbing instructor,2016-04,58
climbing instructor,2016-05,52
climbing instructor,2016-06,37
climbing instructor,2016-07,61
climbing instructor,2016-08,58
climbing instructor,2016-09,65
climbing instructor,2016-10,44
climbing instructor,2016-11,47
climbing instructor,2016-12,62
climbing instructor,2017-01,49
climbing instructor,2017-02,54
climbing instructor,2017-03,56
climbing instructor,2017-04,48
climbing instructor,2017-05,68
climbing instructor,2017-06,62
climbing instructor,2017-07,54
climbing instructor,2017-08,42
climbing instructor,2017-09,45
climbing instructor,2017-10,58
climbing instructor,2017-11,55
climbing instructor,2017-12,52
climbing instructor,2018-01,67
climbing instructor,2018-02,68
climbing instructor,2018-03,51
climbing instructor,2018-04,59
climbing instructor,2018-05,63
climbing instructor,2018-06,73
climbing instructor,2018-07,67
climbing instructor,2018-08,59
climbing instructor,2018-09,70
climbing instructor,2018-10,77
climbing instructor,2018-11,61
climbing instructor,2018-12,52
climbing instructor,2019-01,59
climbing instructor,2019-02,68
climbing instructor,2019-03,75
climbing instructor,2019-04,85
climbing instructor,2019-05,66
climbing instructor,2019-06,69
climbing instructor,2019-07,78
climbing instructor,2019-08,75
climbing instructor,2019-09,61
climbing instructor,2019-10,70
climbing instructor,2019-11,63
climbing instructor,2019-12,43
climbing instructor,2020-01,60
climbing instructor,2020-02,68
climbing instructor,2020-03,44
climbing instructor,2020-04,30
climbing instructor,2020-05,33
climbing instructor,2020-06,42
climbing instructor,2020-07,45
climbing instructor,2020-08,44
climbing instructor,2020-09,53
climbing instructor,2020-10,41
climbing instructor,2020-11,25
climbing instructor,2020-12,36
climbing instructor,2021-01,31
climbing instructor,2021-02,29
climbing instructor,2021-03,33
climbing instructor,2021-04,41
climbing instructor,2021-05,59
climbing instructor,2021-06,46
climbing instructor,2021-07,48
climbing instructor,2021-08,52
climbing instructor,2021-09,43
climbing instructor,2021-10,49
climbing instructor,2021-11,51
climbing instructor,2021-12,41
climbing instructor,2022-01,60
climbing instructor,2022-02,76
climbing instructor,2022-03,86
climbing instructor,2022-04,66
climbing instructor,2022-05,73
climbing instructor,2022-06,61
climbing instructor,2022-07,52
climbing instructor,2022-08,56
climbing instructor,2022-09,60
climbing instructor,2022-10,53
climbing instructor,2022-11,34
climbing instructor,2022-12,34
climbing instructor,2023-01,57
climbing instructor,2023-02,61
climbing instructor,2023-03,63
climbing instructor,2023-04,66
climbing instructor,2023-05,62
climbing instructor,2023-06,68
climbing instructor,2023-07,63
climbing instructor,2023-08,48
climbing instructor,2023-09,60
climbing instructor,2023-10,55
climbing instructor,2023-11,56
climbing instructor,2023-12,54
climbing instructor,2024-01,74
climbing instructor,2024-02,71
climbing instructor,2024-03,69
climbing instructor,2024-04,70
climbing instructor,2024-05,80
climbing instructor,2024-06,58
climbing instructor,2024-07,55
climbing instructor,2024-08,85
climbing instructor,2024-09,84
climbing instructor,2024-10,83
climbing instructor,2024-11,58
climbing instructor,2024-12,46
hiking lessons,2015-01,68
hiking lessons,2015-02,77
hiking lessons,2015-03,64
hiking lessons,2015-04,84
hiking lessons,2015-05,74
hiking lessons,2015-06,67
hiking lessons,2015-07,84
hiking lessons,2015-08,92
hiking lessons,2015-09,51
hiking lessons,2015-10,49
hiking lessons,2015-11,59
hiking lessons,2015-12,60
hiking lessons,2016-01,68
hiking lessons,2016-02,67
hiking lessons,2016-03,41
hiking lessons,2016-04,58
hiking lessons,2016-05,77
hiking lessons,2016-06,69
hiking lessons,2016-07,79
hiking lessons,2016-08,82
hiking lessons,2016-09,71
hiking lessons,2016-10,45
hiking lessons,2016-11,70
hiking lessons,2016-12,62
hiking lessons,2017-01,94
hiking lessons,2017-02,93
hiking lessons,2017-03,61
hiking lessons,2017-04,82
hiking lessons,2017-05,88
hiking lessons,2017-06,64
hiking lessons,2017-07,79
hiking lessons,2017-08,86
hiking lessons,2017-09,49
hiking lessons,2017-10,93
hiking lessons,2017-11,74
hiking lessons,2017-12,41
hiking lessons,2018-01,65
hiking lessons,2018-02,76
hiking lessons,2018-03,75
hiking lessons,2018-04,59
hiking lessons,2018-05,85
hiking lessons,2018-06,69
hiking lessons,2018-07,77
hiking lessons,2018-08,86
hiking lessons,2018-09,65
hiking lessons,2018-10,73
hiking lessons,2018-11,47
hiking lessons,2018-12,70
hiking lessons,2019-01,70
hiking lessons,2019-02,60
hiking lessons,2019-03,69
hiking lessons,2019-04,80
hiking lessons,2019-05,75
hiking lessons,2019-06,63
hiking lessons,2019-07,70
hiking lessons,2019-08,88
hiking lessons,2019-09,49
hiking lessons,2019-10,55
hiking lessons,2019-11,49
hiking lessons,2019-12,64
hiking lessons,2020-01,64
hiking lessons,2020-02,76
hiking lessons,2020-03,40
hiking lessons,2020-04,34
hiking lessons,2020-05,73
hiking lessons,2020-06,40
hiking lessons,2020-07,61
hiking lessons,2020-08,37
hiking lessons,2020-09,48
hiking lessons,2020-10,45
hiking lessons,2020-11,41
hiking lessons,2020-12,84
hiking lessons,2021-01,36
hiking lessons,2021-02,44
hiking lessons,2021-03,52
hiking lessons,2021-04,60
hiking lessons,2021-05,66
hiking lessons,2021-06,81
hiking lessons,2021-07,71
hiking lessons,2021-08,57
hiking lessons,2021-09,66
hiking lessons,2021-10,51
hiking lessons,2021-11,74
hiking lessons,2021-12,50
hiking lessons,2022-01,100
hiking lessons,2022-02,68
hiking lessons,2022-03,91
hiking lessons,2022-04,70
hiking lessons,2022-05,70
hiking lessons,2022-06,83
hiking lessons,2022-07,74
hiking lessons,2022-08,64
hiking lessons,2022-09,74
hiking lessons,2022-10,67
hiking lessons,2022-11,55
hiking lessons,2022-12,72
hiking lessons,2023-01,75
hiking lessons,2023-02,44
hiking lessons,2023-03,71
hiking lessons,2023-04,62
hiking lessons,2023-05,56
hiking lessons,2023-06,61
hiking lessons,2023-07,72
hiking lessons,2023-08,76
hiking lessons,2023-09,49
hiking lessons,2023-10,73
hiking lessons,2023-11,69
hiking lessons,2023-12,71
hiking lessons,2024-01,79
hiking lessons,2024-02,70
hiking lessons,2024-03,80
hiking lessons,2024-04,83
hiking lessons,2024-05,84
hiking lessons,2024-06,86
hiking lessons,2024-07,78
hiking lessons,2024-08,60
hiking lessons,2024-09,65
hiking lessons,2024-10,78
hiking lessons,2024-11,71
hiking lessons,2024-12,74
hiking course,2015-01,57
hiking course,2015-02,48
hiking course,2015-03,52
hiking course,2015-04,79
hiking course,2015-05,70
hiking course,2015-06,80
hiking course,2015-07,69
hiking course,2015-08,74
hiking course,2015-09,62
hiking course,2015-10,39
hiking course,2015-11,48
hiking course,2015-12,45
hiking course,2016-01,56
hiking course,2016-02,53
hiking course,2016-03,74
hiking course,2016-04,71
hiking course,2016-05,85
hiking course,2016-06,80
hiking course,2016-07,76
hiking course,2016-08,55
hiking course,2016-09,70
hiking course,2016-10,60
hiking course,2016-11,49
hiking course,2016-12,48
hiking course,2017-01,65
hiking course,2017-02,60
hiking course,2017-03,69
hiking course,2017-04,74
hiking course,2017-05,87
hiking course,2017-06,79
hiking course,2017-07,82
hiking course,2017-08,80
hiking course,2017-09,65
hiking course,2017-10,63
hiking course,2017-11,63
hiking course,2017-12,53
hiking course,2018-01,60
hiking course,2018-02,67
hiking course,2018-03,72
hiking course,2018-04,77
hiking course,2018-05,73
hiking course,2018-06,79
hiking course,2018-07,91
hiking course,2018-08,62
hiking course,2018-09,70
hiking course,2018-10,51
hiking course,2018-11,50
hiking course,2018-12,53
hiking course,2019-01,53
hiking course,2019-02,48
hiking course,2019-03,63
hiking course,2019-04,67
hiking course,2019-05,68
hiking course,2019-06,78
hiking course,2019-07,81
hiking course,2019-08,79
hiking course,2019-09,61
hiking course,2019-10,65
hiking course,2019-11,52
hiking course,2019-12,45
hiking course,2020-01,57
hiking course,2020-02,56
hiking course,2020-03,50
hiking course,2020-04,46
hiking course,2020-05,86
hiking course,2020-06,79
hiking course,2020-07,93
hiking course,2020-08,84
hiking course,2020-09,69
hiking course,2020-10,69
hiking course,2020-11,54
hiking course,2020-12,42
hiking course,2021-01,52
hiking course,2021-02,53
hiking course,2021-03,58
hiking course,2021-04,61
hiking course,2021-05,68
hiking course,2021-06,73
hiking course,2021-07,65
hiking course,2021-08,67
hiking course,2021-09,46
hiking course,2021-10,53
hiking course,2021-11,46
hiking course,2021-12,37
hiking course,2022-01,56
hiking course,2022-02,83
hiking course,2022-03,84
hiking course,2022-04,80
hiking course,2022-05,81
hiking course,2022-06,88
hiking course,2022-07,86
hiking course,2022-08,70
hiking course,2022-09,72
hiking course,2022-10,62
hiking course,2022-11,54
hiking course,2022-12,50
hiking course,2023-01,60
hiking course,2023-02,68
hiking course,2023-03,72
hiking course,2023-04,82
hiking course,2023-05,78
hiking course,2023-06,86
hiking course,2023-07,82
hiking course,2023-08,84
hiking course,2023-09,72
hiking course,2023-10,73
hiking course,2023-11,60
hiking course,2023-12,63
hiking course,2024-01,63
hiking course,2024-02,70
hiking course,2024-03,83
